business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
yuHv4P8RUG8rWKnx50azWA,Alchemy Cafe,35 W Haley St,Santa Barbara,CA,93101,34.4157509,-119.6963618,3.0,12,0,"{'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'beer_and_wine'"", 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'True', 'GoodForKids': 'False', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Restaurants, Gluten-Free, Vegetarian, Live/Raw Food","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
fHUAs1ec568wu-a_mRq7Rw,Jack in the Box,3747 State St,Santa Barbara,CA,93105,34.440179,-119.7441717982,1.5,49,1,"{'NoiseLevel': ""'average'"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'Alcohol': ""u'none'"", 'WiFi': ""'no'"", 'HasTV': 'True', 'DriveThru': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'True'}","Restaurants, Fast Food, Tacos, Breakfast & Brunch, Burgers, Mexican","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '6:0-22:0'}"
cJjzBIPfMmps5NhNowKPpA,Norton's Pastrami and Deli,226 S Milpas St,Santa Barbara,CA,93103,34.4187965,-119.6753032,4.0,46,0,"{'Alcohol': ""u'none'"", 'HasTV': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'WiFi': ""'no'"", 'GoodForKids': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Sandwiches, Food, Delis, Restaurants",
IljCDlZnTftfZEruqa4sRQ,The Funk Zone,34 Anacapa St,Santa Barbara,CA,93101,34.414453,-119.689178,4.0,43,1,"{'WheelchairAccessible': 'True', 'Smoking': ""u'outdoor'"", 'Alcohol': ""u'full_bar'"", 'DogsAllowed': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'HasTV': 'True', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'CoatCheck': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'RestaurantsGoodForGroups': 'True', 'Music': ""{'dj': False}"", 'ByAppointmentOnly': 'False', 'HappyHour': 'True', 'GoodForDancing': 'False', 'NoiseLevel': ""'average'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'WiFi': ""'no'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2'}","Art Galleries, Wine Bars, Shopping, Nightlife, Restaurants, Wineries, Bars, Food, Arts & Entertainment",
uPaVoR6XHk12KT9KTr1WFw,ASIE,511 State St,Santa Barbara,CA,93101,34.4169271,-119.6961546,3.0,149,1,"{'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'Alcohol': ""u'beer_and_wine'"", 'Corkage': 'True', 'BYOB': 'False', 'DogsAllowed': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'Ambience': ""{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': None, u'classy': None, u'upscale': None}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HappyHour': 'True', 'OutdoorSeating': 'True'}","American (New), Wraps, Chinese, Sushi Bars, Barbeque, Dim Sum, Asian Fusion, Ramen, Restaurants, Noodles, Soup, Japanese, Hot Pot","{'Monday': '12:0-23:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '11:0-23:30', 'Friday': '11:0-23:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}"
0c28ysQJ_M1fVToTFV-FWQ,Wingman Rodeo - Montecito Street,235 W Montecito St,Santa Barbara,CA,93101,34.4117091,-119.6960527,4.0,44,1,"{'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'None', 'HasTV': 'True', 'RestaurantsTakeOut': 'None'}","Salad, Sandwiches, Vegetarian, Restaurants, Chicken Wings","{'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}"
yIAgFdYQY3UdfDn-qO0K7g,Arts & Letters Cafe,7 E Anapamu St,Santa Barbara,CA,93101,34.423818,-119.704297,4.5,67,0,"{'OutdoorSeating': 'True', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'quiet'"", 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'False', 'WiFi': ""u'no'"", 'BikeParking': 'True'}","Beer, Wine & Spirits, Food, Coffee & Tea, American (New), Restaurants, Breakfast & Brunch, Cafes, Sandwiches","{'Monday': '11:0-14:30', 'Tuesday': '11:0-14:30', 'Wednesday': '11:0-14:30', 'Thursday': '11:0-14:30', 'Friday': '11:0-14:30', 'Saturday': '11:0-14:30', 'Sunday': '11:0-14:30'}"
c0p9TawJSQHchy5aL8NWgQ,Rosales Mexican Restaurant,827 E Montecito St,Santa Barbara,CA,93103,34.4243075,-119.6832787,4.5,227,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': True, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'beer_and_wine'"", 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""'average'"", 'OutdoorSeating': 'False', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}""}","Mexican, Restaurants, Breakfast & Brunch, Seafood","{'Monday': '0:0-0:0', 'Tuesday': '9:0-20:30', 'Wednesday': '9:0-20:30', 'Thursday': '9:0-20:30', 'Friday': '9:0-20:30', 'Saturday': '9:0-20:30', 'Sunday': '9:0-20:30'}"
3cnjGli5iwGsUF06Dne9Yg,Challwa,724 E Haley St,Santa Barbara,CA,93103,34.4246493,-119.686693,4.5,5,0,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Restaurants, Peruvian, Pop-Up Restaurants",{'Sunday': '11:30-16:0'}
9Ujw_PoR_Vv67gf4vsAk-g,Giovanni's,1187 Coast Village Rd,Santa Barbara,CA,93108,34.4207816,-119.6449207,3.0,54,0,"{'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'beer_and_wine'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTableService': 'False', 'OutdoorSeating': 'True', 'HasTV': 'True'}","Pizza, Restaurants",
-ALqLSTzkGDMscHdxA1NgA,Su Casa Fresh Mexican Grill,1417 San Andres St,Santa Barbara,CA,93101,34.418221,-119.7157951,4.5,29,1,"{'Alcohol': ""u'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'quiet'"", 'Ambience': ""{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': None, u'upscale': None}""}","Mexican, Restaurants","{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '6:0-21:0', 'Sunday': '6:0-21:0'}"
GyWxMEMzRZJ-mb6OAq7jyA,Taqueria El Pastorcito,2009 De La Vina St,Santa Barbara,CA,93105,34.428742,-119.717435,4.0,53,0,"{'RestaurantsAttire': ""'casual'"", 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTableService': 'False', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'WiFi': ""'no'"", 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""'average'"", 'Alcohol': ""'none'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True'}","Mexican, Food, Restaurants","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0'}"
vyxxsn2l6ELF2Yoxr6BWcw,Westmont Dining Commons,955 La Paz Rd,Santa Barbara,CA,93108,34.450364,-119.661552,3.0,7,0,,"American (Traditional), Buffets, Food Court, Restaurants","{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-20:0'}"
FYc3iwBUhGhxJAtJ6oRvJQ,Carl's Jr.,3925 State St,Santa Barbara,CA,93105,34.4401377,-119.7524125,2.5,10,0,"{'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""'none'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True'}","Restaurants, Fast Food",
4yBeWUqxuru02oZccjDN7Q,Taqueria Altamirano,217 E Anacapa St,Santa Barbara,CA,93101,34.415369,-119.691314,4.5,12,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'False'}","Restaurants, Mexican, American (New)",
-TjT3y-Glfnbt6LbKETAYg,Benchmark Eatery,1201 State St,Santa Barbara,CA,93101,34.4233579,-119.7047765,4.0,544,1,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""'average'"", 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'HasTV': 'True', 'CoatCheck': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'GoodForDancing': 'False', 'Smoking': ""u'no'"", 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'DogsAllowed': 'True', 'Caters': 'False', 'HappyHour': 'True', 'RestaurantsTableService': 'True', 'OutdoorSeating': 'True', 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsReservations': 'False', 'Corkage': 'True'}","American (Traditional), American (New), Breakfast & Brunch, Restaurants, Seafood, Vegetarian, Nightlife, Event Planning & Services, Bars, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '11:30-20:0', 'Wednesday': '11:30-20:0', 'Thursday': '11:30-20:0', 'Friday': '11:30-16:0', 'Saturday': '11:30-16:0', 'Sunday': '11:30-20:0'}"
LEo6sBsQz3xrpKW-DQjTWQ,Panda Express,University Center Bldg 558,Santa Barbara,CA,93106,34.4115663406,-119.8478268587,2.5,18,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'True', 'BikeParking': 'True', 'DriveThru': 'True', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True'}","Restaurants, Chinese, Fast Food","{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-21:30', 'Saturday': '10:30-21:30', 'Sunday': '10:30-21:30'}"
QFh-h_OZ5Io-mBk32HN28A,Kyle's Kitchen,791 Chapala St,Santa Barbara,CA,93101,34.4182687,-119.7005116,4.0,638,1,"{'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'False', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': None}"", 'RestaurantsTableService': 'False', 'HappyHour': 'True', 'BYOB': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '2'}","Cafes, Restaurants, Sandwiches, Chicken Shop, Salad, American (New), Burgers, Breakfast & Brunch","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '10:30-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
b1shfPbHpkeWtbGbz5iAtg,Rudy's Mexican Restaurant,3613 State St,Santa Barbara,CA,93105,34.440062,-119.7408542,3.0,130,1,"{'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""'no'"", 'GoodForKids': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'NoiseLevel': ""'average'"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True'}","Restaurants, Mexican, Salad","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}"
wvD7TOuE-qUhkyXoi8K8hA,Taqueria El Bajio,129 N Milpas St,Santa Barbara,CA,93103,34.4232378877,-119.6813092,4.0,246,1,"{'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'beer_and_wine'"", 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'BikeParking': 'True', 'HappyHour': 'False', 'HasTV': 'True', 'DogsAllowed': 'True', 'RestaurantsTableService': 'False', 'GoodForMeal': ""{u'breakfast': None, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': False}"", 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}""}","Restaurants, Mexican","{'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '7:0-15:0'}"
rU8HgGMR8Qd8_SkvKANdEA,iGrill Korean BBQ,3132 State St,Santa Barbara,CA,93105,34.440625,-119.7323971,2.5,65,0,"{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'BikeParking': 'True', 'Caters': 'False', 'WiFi': ""u'no'""}","Korean, Restaurants","{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}"
jKocMyXjEqgb9dL9S5vrEA,Yankee Noodle,214 State St,Santa Barbara,CA,93101,34.414558,-119.69182670000001,4.0,100,0,"{'DriveThru': 'False', 'RestaurantsAttire': ""'casual'"", 'Music': ""{'dj': False}"", 'RestaurantsDelivery': 'False', 'HappyHour': 'False', 'GoodForKids': 'True', 'DogsAllowed': 'True', 'HasTV': 'False', 'Smoking': ""u'outdoor'"", 'GoodForDancing': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTableService': 'False', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'True', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'CoatCheck': 'False', 'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'""}","Restaurants, Chinese, Nightlife, Burgers, Pizza, Asian Fusion, Ramen, Cocktail Bars, Dim Sum, Bars, Pubs, American (Traditional), Japanese","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-22:0'}"
CrWrO6KT5KKg_EdhAgKsaw,Cafe Luck,18 E Cota St,Santa Barbara,CA,93101,34.4182166,-119.6961201,3.5,52,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'HasTV': 'False', 'Ambience': ""{'romantic': True, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': True, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Lounges, Bars, American (New), Nightlife, Modern European, Restaurants",
